SampleID,Group,Order,Diet,Metabolite1,Metabolite2,Metabolite3,Metabolite4,Metabolite5,Metabolite6,Metabolite7,Metabolite8,Metabolite9,Metabolite10,Metabolite11,Metabolite12,Metabolite13,Metabolite14,Metabolite15,Metabolite16,Metabolite17,Metabolite18,Metabolite19,Metabolite20,Metabolite21,Metabolite22,Metabolite23,Metabolite24,Metabolite25,Metabolite26,Metabolite27,Metabolite28,Metabolite29,Metabolite30,Metabolite31,Metabolite32,Metabolite33,Metabolite34,Metabolite35,Metabolite36,Metabolite37,Metabolite38,Metabolite39,Metabolite40,Metabolite41,Metabolite42,Metabolite43,Metabolite44,Metabolite45,Metabolite46,Metabolite47,Metabolite48,Metabolite49,Metabolite50,Metabolite51,Metabolite52,Metabolite53,Metabolite54,Metabolite55,Metabolite56,Metabolite57,Metabolite58,Metabolite59,Metabolite60,Metabolite61,Metabolite62,Metabolite63,Metabolite64,Metabolite65,Metabolite66,Metabolite67,Metabolite68,Metabolite69,Metabolite70,Metabolite71,Metabolite72,Metabolite73,Metabolite74,Metabolite75,Metabolite76,Metabolite77,Metabolite78,Metabolite79,Metabolite80,Metabolite81,Metabolite82,Metabolite83,Metabolite84,Metabolite85,Metabolite86,Metabolite87,Metabolite88,Metabolite89,Metabolite90,Metabolite91,Metabolite92,Metabolite93,Metabolite94,Metabolite95,Metabolite96,Metabolite97,Metabolite98,Metabolite99,Metabolite100,Metabolite7_dup,Metabolite86_near_dup
Batch4_Sample_24,Group2,138,Diet25,114750.18,102728.22,119703.2,118512.12,95406.6,95798.96,134804.84,92657.9,126365.46,94159.72,106894.9,118865.66,63932.88,96073.69,120818.92,74797.17,83023.24,57533.7,51009.98,138757.41,128516.07,91750.51,115474.54,107125.66,82496.23,118223.54,94691.08,83760.36,112437.66,110707,102865.83,92530.2,143878.22,89050.61,101860.13,78639.64,84576.55,105158.84,68271.33,94885.43,93676.24,97307.65,126294.95,118224.89,61951.92,108388.71,91838.41,123214.19,104245.33,83765.05,101783.07,81712.3,132369.55,109249.92,99077.42,79126.37,67218.13,99869.25,78306.68,96234.64,86806.68,110550.39,97885.21,110670.39,134562.89,164870.93,99087.31,120854.11,102476.25,63248.62,84954.02,105929.74,110709.21,84288.63,97955.14,105544.91,111476.1,111807.98,97560.14,96743.4,116110.38,84893.19,131165.23,65545.2,107672.19,91068.6,106009.05,86489.09,91888.71,101091.71,104137.77,87231.05,127298.21,124069.48,100344.6,95582.6,66724.35,84845.46,79035.9,114343.4,134804.84,91068.6
Batch4_QC_4,QC,139,NA,113620.8,101494.33,91634.22,106227.51,108275.31,103281.64,98445.18,108101.29,113784.61,102884.01,100457.32,120215.63,85047.25,101713.96,98157.78,97246.72,101416.2,64164.7,77634.39,115604.93,86750.84,86118.95,108668.21,112208.45,123443.51,90203.64,81619.04,80724.03,104239.4,84765.09,104307.88,92409.08,110397.52,93617.6,91063.3,81393.48,76021.73,95163.38,74963.7,109373.67,108105.69,88544.16,106330.25,104750.16,82778.02,112228.62,86518.61,101186.62,98922.76,113882.05,97268.94,73334.43,109310.12,105692.95,97772.01,103838.03,108792.18,109184.2,87315.48,92566.61,101697.06,99064.67,105812.6,114684.93,97559.66,103423.06,99326.11,114047.69,106811.67,101704.94,92621.03,94402.55,107041.82,84093.03,94913.26,94831.79,96057.66,100839.4,92032.23,92530.47,112360.89,101839.76,100889.3,89438.31,83620.61,97853.52,102524.71,88695.74,113351.87,112238.14,100822.28,81157.78,111280.5,119367.62,84955.47,94742.5,83734.99,81558.91,111450.97,102971.61,98445.18,97853.52
Batch4_Sample_25,Group1,140,Diet26,121188.27,102120.04,85257.7,,88023.61,113872.41,84262.89,91148.66,112287.76,104894.15,114942.45,87245.55,70941.13,77528.99,106786.02,101197.7,72206.51,52174.42,50595.04,137737.79,96176.54,98349.82,63457.52,105270.23,124327.71,94474.33,83144.91,108579.69,110112.96,86268.09,90092.58,105084.59,91429.33,82157.03,91390.78,79761.3,85382.56,88248.04,108226.43,103096.11,94909.67,109555.71,123268.77,76322.37,108415.77,90675.43,87667.13,87008.57,107280.11,104990.3,111487.06,93090.58,106261.71,102999.39,93639.33,94995.47,74723.74,103032.44,60609.08,75763.26,90978.05,77294.46,125237.33,124942.78,68013.12,104192.21,117640.27,90936.7,101481.04,86086.87,83986.37,98286.23,77739.76,99615.86,102921.82,128551.42,95556.6,108821.84,95329.12,74655.06,130821.02,106354.68,116139.11,81680.29,108562.57,93216.81,98654.87,100015.93,121576.19,91460.26,91747.71,59743.13,84140.69,111794.56,77310.18,84615.41,88126.62,86008.59,151268.78,118324.52,84262.89,93216.81
Batch4_Sample_26,Group1,141,Diet27,117173.78,82070.22,84642.78,103700.71,112003.07,89657.56,109623.52,120277.6,167113.98,78567.39,131063.78,124375.58,80482.26,106103.97,66106.98,109878.86,108811.61,71995.66,54858.34,111074.6,123133.69,103327.43,119279.75,85845.72,146829.05,115345.75,92293.96,86763.15,99861.17,105824.22,85369.48,108342.15,124712.41,82006.06,89014,86439.36,95277.85,93187.68,71214.85,98460.24,119368.5,57082.57,93684.33,88572.92,73762.02,110783.67,88696.86,98462.2,90937.06,92784.18,69258.8,93967.77,108393.63,134038.51,103229.87,106242.64,78517.5,99835.69,77031.86,94335.9,101972.02,82995.74,104903.41,112512.3,111618.46,106319.59,104699.01,92401.08,118524.87,104510.92,91120.35,90207.18,122560.42,101632.96,75011.49,99134.25,101354.78,124267.26,109052.98,117124.66,121010.27,127703.36,124980.12,99943.43,70893.38,111963.28,99325.91,110971.71,86995.68,132520.51,122127.85,92780.44,91338.86,130956.91,64001.55,100861.89,102095.01,78913.89,103640.96,117437.73,109623.52,111963.28
Batch4_Sample_27,Group1,142,Diet28,112494.76,80636.73,95537.45,102078.66,83915.29,101126.9,111635.97,91398.15,96133.34,119860.41,125658.88,110116.64,90018.57,76405.09,118611.96,113548.45,101472.92,71535.12,86360.35,96646.73,107844.28,68284.71,91032.1,123111.11,154489.15,81127.59,99125.99,87844.93,107249.96,115731.73,95735.09,124451.6,131976.11,92073.88,94001.61,80366.39,97239.18,79181.76,67888.97,99075.76,94569.1,76835.44,101771.57,77949.66,74755,110857.14,87496.94,115470.64,80008.21,79859.7,103532.21,85168.79,105380.59,123239.59,97971.1,82461.35,71463.83,105466.16,75277.62,113326.76,93772.59,122847.92,105386.17,133308.9,124917.97,109244.88,65024.25,108606.08,114264.82,94710.9,102228,96217.94,104975.69,102983.42,102099.69,94592.84,107177.58,103034.15,92340.17,99530.11,117572.63,110577.87,99188.03,49896.69,91189.37,108360.58,106081.57,92060.14,112023.69,74880.53,100410.82,75961.48,100287.88,124558.26,66170.53,73586.19,87887.55,76869.07,103532.59,91525.09,111635.97,108360.58
Batch4_Sample_28,Group1,143,Diet29,110428.68,102344.54,135210.78,104152.41,103065.26,126165.05,113286.22,90908.93,121838.17,105241.18,99272.41,98306.85,106176.69,84995.24,69382.69,89768.77,108602.46,65181.45,79728.51,104065.53,106822.04,98910.02,91706.22,96026.31,140683.9,65426.11,113887.01,73155.5,96671.16,99229.63,87984.19,106799.97,97054.41,112437.04,108934.19,76048.83,79046.65,81037.31,75332.66,106197.83,99622.33,105821.38,87267.29,90472.79,104231.37,111336.91,85278.45,92005.29,93697.83,88817,82078.94,79204.59,126378.9,111616.6,107441.24,95468.71,126166.82,119216.09,69049.15,103053.33,110037.67,95329.73,152215.9,110912.86,97000.04,124009.61,97545.19,148270.75,108148.54,93632.6,89111.99,96599.32,103392.47,101198.68,124423.47,105456.95,96310.44,69715.4,92601.27,117184.23,105536.54,113131.55,74511.06,102994.56,69469.72,111684.55,107516.08,97501.93,119989.73,81961.07,115538.55,88394.83,142422.46,111087.54,85792.97,81569.64,92386.26,93564.12,79155.73,61687.5,113286.22,111684.55
Batch4_Sample_29,Group1,144,Diet30,117945.32,81328.04,104767.48,109341.7,128855.48,151207.62,133176.35,84110.06,142084.9,93545.66,80216.2,129959.68,87164.84,109433.62,79759.72,114505.7,111687.62,81140.88,67417.39,131245.08,123718.47,100637.48,105612.96,121144.01,132057.35,94012.32,86276.44,73393.75,92969.67,80608.35,94190.86,114127.5,129155.82,94945.88,105619.07,73386.14,94404.93,62212.52,60710.16,89081.85,99280.41,49329.13,106311.88,91985.26,82165.09,121355.23,87763.97,108710.42,94746.48,96487.43,115182.67,98638.05,112427.55,106003.08,107960.31,125593.69,92212.82,103912.1,68608.16,87449.82,113089.27,92137.81,95767.56,118927.1,79370.87,113893.12,69770.14,113850.23,115068.8,92389.46,74121.17,107339.32,99897.71,92086.61,113070.88,82384.6,105034.04,87343.03,101137.32,90733.04,122488.54,85149.24,74553.24,113815.42,95699.26,93629.81,107872.94,95215.56,104001.31,114733.38,101550.97,111593.06,121545.04,99582.44,53065.64,99101.88,121990.12,86270.28,94978.21,135200.34,133176.35,93629.81
Batch4_Sample_30,Group1,145,Diet31,95643.95,80467.14,95776,108663.89,117973.88,93537.91,101467.2,110389.36,89353.58,92107.72,117734.95,112813.57,69093.97,110143.25,92948.37,108861.81,83113.05,49513.5,78155.59,86184.21,73755.23,78623.38,102069.12,91594.55,122669.45,103445.49,96473.47,54785.2,132256.67,96871.57,114748.18,107374.2,120744.93,90383.41,84540.06,74954.62,83820.22,80760.62,71089.12,106660.02,111449.05,102886.37,101932.45,91937.09,110691.7,90603.31,74772.63,120475.3,79134.31,111073.22,95841.78,80899.41,106776.11,128350.23,106103,85336.52,120241.17,91382.27,74885.81,109599.12,90288.63,117981.11,103300.38,115009.52,101558.93,96006.46,95441.35,115077.79,107568.03,98543.86,90790.03,97468.2,68948.28,91745.77,108560.89,100066.36,120508.57,96326.42,97643.38,93048.64,115205.82,113732.24,87906.27,100894.2,92197.81,76828.82,103955.41,93760.08,101708.99,118480.33,114643.84,97475.04,73667.99,120224.6,60765.01,92102.67,104329.35,91561.99,109595.37,91545.63,101467.2,76828.82
Batch4_Sample_31,Group2,146,Diet32,117066.27,77745.47,131657.47,102686.68,132919.85,104248.2,115305.76,138187.23,106653.22,98723.78,133519.04,113062.96,75130.84,94476.87,104668.03,102294.21,97975.81,54093.1,113155.82,49200.95,90799.04,72846.57,133738.89,102966.98,139886.29,96829.63,111983.53,73643.57,100227.93,111385.57,100333.75,105219.78,121270.1,102326.76,99694.65,103361.54,81278.38,69789.08,101994.93,87116.08,90695.53,68340.88,104371.33,122270.5,99188.88,72327.63,78010.2,121005.22,108864.94,95667.31,109602,75079.33,104069.41,121007.37,99424.27,109705.64,91984.79,102907.11,60936.26,90820.04,96370.44,104569.36,78902.65,98812.72,85837.58,107015.13,87921.86,105432.31,111620.99,110494.86,85414.46,104109.06,78788.09,88294.94,103648.05,121698.78,98888.2,80892.35,106151.7,82687.12,118182.08,108148.22,115315.73,86678.16,93322.23,80534.3,98816.58,90853.74,94515.92,91478.51,97541.46,76446.51,124428.63,112115.26,75395.62,98527.53,88700.25,77370.9,84262.21,80640.05,115305.76,80534.3
Batch4_Sample_32,Group2,147,Diet33,106671.48,108780.29,87592.69,107856.67,126021.77,107151.14,116800.16,104667.91,106931.42,103493.62,138529.86,116179.08,99313.08,95940.97,86511.8,125236.68,101677.23,85629.17,65408.06,72128.27,109165.86,87442.79,92780.02,122356.34,95533.08,142655.24,90777.91,87157.25,112267.16,95545.18,104141.96,91957.6,123121.85,96365.56,110616.04,74603.38,102450.72,67418.02,89465.4,88513.96,95079.38,35961.26,84252.12,124853.17,100369.7,124194.63,92128.23,110753.69,72661.56,115238.51,108647.51,84764.28,116893.08,129693.51,93539.06,102765.58,138783.11,109881.79,72348.26,110556.16,75594.81,104496.95,126747.82,128004.72,110568.76,103671.33,83699.14,115070.27,93632.78,114181.49,85541.62,94573.12,108685.82,100409.23,85067.87,75727.86,98421.54,81922.11,81378.93,67493.14,109285.84,94091.11,89862.79,93854.17,116908.02,102755.71,94730.61,106013.14,110303.27,111906,122863.69,97029.24,55854.95,126130.42,83969.02,88297.64,95907.23,76515.12,94438.11,93311.82,116800.16,102755.71
Batch4_QC_5,QC,148,NA,107788.36,89896.07,104083.39,99122.46,93805.78,100317.91,112338.64,92410.02,116245.45,99988.39,109258.88,119619.37,81660.35,86733.87,99258.94,97503.51,97337.77,77392.73,70188.58,97217.46,97735.85,81870.32,111219.44,107000.81,125250.98,87027.3,89414.05,86867.3,100383.57,79332.46,125471.27,115386.39,112544.09,87387.75,102337.91,89117.38,88107.03,89654.82,52901.21,93961.39,95439.02,84552.92,99699.89,100345.79,84717.61,97597.12,98065.02,100248.99,102997.23,109640.1,100535.82,88382.6,120449.53,118191.21,98134.1,103523.56,98865.33,102333.04,70468.77,105849.65,95497.71,98017.94,100265.81,117858.14,103759.05,113495.53,95645.93,109404.69,116486.97,112943.69,84940.5,90067.94,94278.34,101753.65,93501.69,95218.26,101093.06,104111.46,85080.94,90528.51,113975.19,109674.73,96566.87,87205.47,89756.12,101454.56,94845.64,82471.31,113335.41,97441.23,108700.41,98649.45,96953.83,113628.6,82844.96,88065.52,86380.7,73904.55,90096.64,111437.33,112338.64,101454.56
Batch5_QC_1,QC,149,NA,85102.83,88025.36,107195.7,99387.81,118724.03,92302.43,103847.95,84191.11,105094.72,92385.45,111541.77,107286.13,81716.92,97425.92,98365.23,122146.21,99634.32,70310.97,67447.19,106608.19,92433.49,87256.16,91519.12,128700.36,105841.74,98064.82,99183.16,72351.34,108179.58,102673.67,114927.51,99009.92,99448.89,90665.22,97881.01,75237.37,95075.41,92627.9,70312.96,87661.86,91782.91,84930.43,96632.75,78989.34,87745.56,105870.95,84396,104632.12,78470.31,99179.56,106861.09,75410.2,105451.21,92701.96,92473.7,111102.07,109746.53,95250.98,64702.42,109141.55,108095.64,93977.02,118715.17,106709.79,93614.01,124146.96,94904.44,98582.89,106220.09,102852.28,91228.75,75685.01,103673.77,90733.22,81624.72,105579.05,103010.52,89620.72,77421.17,79629.34,108526.96,89765.43,98914.01,94562.09,86935.19,103659.63,92414.59,114136.09,106315.6,102099.47,103237.23,92553.22,102928.34,112782.04,83119.59,89008.07,94725.58,83755.02,90233.23,93999.7,103847.95,103659.63
Batch5_Sample_1,Group1,150,Diet36,107326.43,99512.74,83637.13,102151.52,102593.4,120838.4,118605.93,96728.79,133461.97,84039.05,85410.15,120619.56,60113.41,85787.75,98252.55,116122.33,97800.41,42053.97,65959.67,90680.23,62139.46,63668,82524.19,123597.2,128218.1,68432.69,100516.39,44632.38,95392.7,110809.37,93740.73,85845.8,117259.22,91164.27,117475.88,78996.43,81222.56,51563.36,64591.95,100370.28,93660.28,43331.26,97736.65,93933.16,72871.82,93258.67,99321.07,82682.61,83016.52,83954.95,86163.39,93384.21,128149.16,120972.77,91720.94,101754.74,118538.62,83132.06,72044.02,72074.21,98373.94,94838.62,163168.89,76944.19,68950.62,70041.06,108739.33,105764.57,105615.99,108465.17,91101.29,96115.24,87630.07,83532.79,74666.47,86381.19,104154.95,77205.48,71682.08,78789.98,116725.43,122289.95,111484.51,80689.34,81896.28,110533.75,92703.21,89738.07,113500.76,120312.47,113328.67,84380.08,96468.31,117430.08,74471.16,85078.12,114962.43,77782.39,83324.02,115756.8,118605.93,110533.75
Batch5_Sample_2,Group1,151,Diet37,103819.99,104347.69,119661.59,,79840.05,111468.07,117482.65,110484.54,137662.5,69345.88,77247.09,112574.88,63007.79,82096.17,69164.28,82582.74,51910.88,74907.13,69551.53,61876.77,69799.94,92068.6,72623.46,105388.96,132847.96,94471.65,97472.23,50979.8,86870.58,103207.65,132985.32,110957.23,94698.83,91246.51,99838.29,104719.43,93720.04,86294.97,54157.23,88789.76,91028.53,81194.8,100583.24,79613.52,73548.17,93242.15,77266.28,113109.81,89568.48,107716.57,101965.7,68330.65,102649.99,89765.79,75073.49,98718.15,136714.18,105095.07,78782.81,116587.28,87157.86,73918.35,120241.47,105944.24,80264.04,105711.62,90991.25,87687.68,95808.05,87548.74,80279.65,95215.33,119146.9,77544.89,104083.7,122670.76,116268.16,102840.33,86519.99,64329.88,103099.81,105436.54,89567.06,77321.17,49712.85,93711.85,71677.29,98244.75,105272.56,135953.29,103801.89,81002.23,105625.09,124046.58,78442.65,82276.31,89070.99,83780.75,128039,92567.49,117482.65,93711.85
Batch5_Sample_3,Group2,152,Diet38,101697.78,89592.57,98664.31,,145819.67,96362.99,97776.28,68568.99,123657.17,102865.62,145814.71,138016.66,55496.37,103545.04,95002.25,104437.4,67332.79,90494.59,58821.75,109375.97,84871.72,81111.01,88586.05,103243.32,128844.29,88971.43,87278.94,77115.35,99585.99,89218.8,109339.17,118344.77,131845.34,83040.88,108049.57,74790.85,94587.43,90077.79,80214.97,101943.65,82694.11,117953.06,139645.12,116632.81,80203.63,110202.11,85095.22,116520.48,86524.1,104800.82,113181.46,93200.46,126744.05,98524.76,101241.3,102381.94,104849.58,98286.31,94828.3,109319.55,77868.17,69854.12,132678.36,106167.09,66342.26,84542.9,136530.9,79944.9,108514.28,114181.37,74658.51,85318.12,94885.15,85463.92,89788.27,100933.78,95205.55,103788.65,87169.13,72691.45,106112.59,93355.56,87453.5,100435.56,92186.45,96672.65,96767.8,99099.81,102548.85,99377.17,100613.71,106154.52,124032.11,133582.25,91203.76,84168.39,111198.7,69691.54,113530.64,88168.3,97776.28,96672.65
Batch5_Sample_4,Group1,153,Diet39,115626.85,101819.75,89271.11,137190.13,102943.48,102203.28,105061.22,83483.76,93139.79,93605.03,87277.45,103164.94,100787.6,85840.36,78824.44,88259.83,107985.64,75314.82,61987.7,153279.59,77190.56,87829.46,94448.91,85263.89,119690.57,128278.66,100516.83,76086.9,114543.44,94156.95,111195.95,104498.19,120491.89,102100.01,95458.91,79119.63,83905.17,101616.51,82900.3,100220.9,92005.96,88481.17,98182.62,81913.59,92306.48,96711.74,76983.26,114900.21,87756.66,97521.95,92720.32,87117.88,113381.45,114896.34,74633.74,123246.14,96376.89,106891.42,47316.63,94068.68,79715.43,96885.62,97245.56,79690.76,111040.34,102219.9,98397.07,95291.66,83306.35,96198.96,91828.08,91368.85,83687.67,81808,93424.78,87280.62,100992.73,89887.94,87686.7,88987.47,120821.71,127527.63,90174.39,108102.12,88182.54,107892.19,82075.64,93791.16,112252.5,108433.84,94170.8,93962.93,101683.35,111025.58,56054.71,101081.63,88433.56,66398.6,91536.04,85230.22,105061.22,107892.19
Batch5_Sample_5,Group2,154,Diet40,101750.7,104117,91128.47,119782.89,148926.29,103595.18,95065.35,94203.95,95215.14,64963.04,92256.66,112072.89,88133.93,84707.69,94322.93,127276.55,133224.59,45300.01,73153.46,108608.82,68714.27,54240.77,125024.21,111629.35,147111.74,87808.31,90717.98,89467.08,94595.26,91207.81,111267.66,111312.15,99265.99,95775.5,103016.03,76959.39,90563.97,78479.88,88470.74,94407.62,103846.17,54329.36,123094.2,104837.13,69947.22,102422.61,74136.53,91546.71,93963.63,107794.96,101127.89,105784.66,120177.81,111340.38,110316.84,113177.86,129251.45,87666.57,58461.98,126764.79,93248.57,91071.28,96435.4,115455.71,70497.62,100432.87,118096.26,107297.14,105168.95,144369.81,89224.89,111297.09,85958.61,85464.91,77328.91,130431.99,107430.71,115989.87,80071.75,104050.45,130768.27,98245.69,111025.56,92541.37,84497.98,117763.03,101723.23,95106.47,98888.95,90028.86,113787.26,83660.11,83503.19,108095.34,86763.32,84599.99,101484.2,69601.36,116684.6,71774.52,95065.35,117763.03
Batch5_Sample_6,Group1,155,Diet41,105317.58,99855.81,113039.68,98638.33,98050.12,97782.9,103381.38,116608.47,125047.78,92425.34,108264.28,122204.4,101039.09,107416.28,109627.5,102480.73,89435.82,45768.07,60486.73,147602.96,94342.51,61227.1,75738.15,97501.1,148975.65,100649.62,91898.11,91464.82,97184.21,51722.72,108624.37,127153.52,106159.33,107223.26,105391.57,90828.91,98840.65,93629.23,61051.17,91965.06,85282.14,69315.25,97978.89,95122.35,81716.02,108736.12,85655.58,107922.73,97762.02,102302.14,78443.23,105185.08,109702.25,81427.55,108007.35,100408.78,72486.68,110437.81,75582.09,102621,106807.62,127083.63,120823.95,120460.69,80815.07,136937.12,128630.36,99122.15,109992.86,80535.51,87698.54,102266.7,79025.8,85721.87,98248.77,103822.55,125512.1,85128.4,87551.4,91227.95,107749.12,102809.07,118054.51,99560.11,90675.07,121146.3,92123.7,92132.35,112425.16,142747.08,116203.58,104609.92,107196.36,106661.25,86782.92,80120.71,90936.08,83871.56,123359.95,118099.61,103381.38,121146.3
Batch5_Sample_7,Group2,156,Diet42,96992.96,92246.96,129304.01,99440.09,98170.8,117104.93,102425.52,123364.24,115743.48,86932.45,161937.24,119033.94,69609.22,119461.93,94625.03,104418.36,102184.76,69295.23,82369.43,110628.1,96219.64,85064.21,60508.44,105837.08,90344.62,111821.65,90191.66,68952.58,126405.47,102138.12,96492.84,95788.27,104161.91,89041.12,110707.29,74087.07,97571.69,99742.02,68987.14,89286.73,96604.19,83199.94,103734.94,132477.82,106925.04,87666.24,94961.19,105118.01,81734.09,109978.16,117464.55,69879,80568.35,100591.23,91229.65,96818.14,83548.15,100871.08,56925.09,98633.94,74017.48,112133.94,143829.31,112466.19,77178.24,102444.81,101160.43,80468.53,102200.9,109501.05,80001.87,99243.99,82117.54,78866.96,100426.1,124738.95,89272.75,113482.06,80976.56,95720.39,113376.39,107067.72,119443.37,79376.2,86223.17,95256.51,107631.23,90510.29,119136.83,112527.89,112095.12,92301.23,85250.43,126139.91,87036.9,95493.97,97021.2,63828.1,112602.92,116802.13,102425.52,95256.51
Batch5_Sample_8,Group2,157,Diet43,114541.92,88380.75,111115.69,88770.23,143637.34,104967.22,107184.71,89365.43,128956.65,99665.4,113986.51,113965.96,70326.55,94825.21,72665.88,122010.33,108849.4,59366.09,81063.76,147506.87,103028.14,99882.98,90063.97,90636.47,120996.98,80807.02,82829.08,96624.98,110310.19,78293.13,112993.79,126732.75,95825.86,95430.22,100410.43,90006.37,88912.7,85741.76,79627.88,114367.27,103540.38,86638.53,71342.37,114876.8,77526.57,93488.24,89280.58,92184.09,90192.61,76609.17,113115.37,96782.84,138846.53,123224.93,96525.21,93175.44,126274.92,98422.76,66932,90503.96,79974.33,122060.97,82753.39,85192.68,70272.94,133161.41,118070.88,127937.33,108348.93,104188.65,92689.08,95380.07,93171.12,90239.36,95211.02,116354.26,96752.96,111308.56,85930.83,80335.49,114489.57,119172.19,103874.96,100942.77,108007.36,109400.6,99365.86,112954.94,105817.99,103449.98,106876.75,82732.13,123436.11,115696.34,68226.8,95555.86,73315.41,82306.29,90579.38,101633.86,107184.71,109400.6
Batch5_QC_2,QC,158,NA,105068.32,93897.12,107363.55,96449.35,115199.05,98513.22,125527,102916.28,132045.4,101842.86,109163.25,131395.62,78895.47,99524.07,98107.85,103593.82,95437.84,65613.24,74369.17,98163.24,100039.2,76040.32,100470.2,106231.18,102164.48,100140.25,113243.02,66633.73,109882.33,91577.64,107506.64,111669.84,114373.27,85209.84,96489.37,82480.14,87437.9,92596.6,83803.81,92279.05,99959.56,91386.11,108094.03,99780.06,80742.8,111306.13,91003.82,113263.39,90004.88,104936.32,94251.62,93614.7,110973.43,109412.66,93335.28,89099.39,103808.1,99393.05,66677.81,105474.02,95796.57,89427.43,113448.77,103314.78,101003.83,117405.35,103341.59,105760.89,98408.07,119530.81,94849.66,103970.83,119441.25,86236.26,101218.42,111550.21,98150.35,93748.82,90715.95,73883.31,103392.75,103859.95,95635.43,104661.79,86800.96,105694.74,105628.8,112727.93,120378.77,104196.91,100041.54,98501.39,106758.09,118619.08,89195.31,90666.66,84929.21,84194.1,95941.82,102352.23,125527,105694.74
